Geography Code,Geography Name,Specialty Code,Specialty Name,Waiting List,Within 18 Weeks,Within 18 Weeks Rate,Median Wait Weeks,92nd Percentile Wait Weeks,Waits Over 52 Weeks,Waits Over 78 Weeks,Waits Over 65 Weeks,Date,Geography Type,Over 52 Weeks Rate,Region Key
QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,C_999,Total,195363,121086,0.619800064495324,13.1133226645329,43.1060755813954,6429,69,769,2025-09-01,ICB,0.03290797131493681,ICB|QRL
QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,305223,187874,0.615530284415001,13.6001740139211,40.8128295549958,5544,11,175,2025-09-01,ICB,0.018163768785445396,ICB|QRV
QSL,NHS SOMERSET INTEGRATED CARE BOARD,C_999,Total,68075,43056,0.632478883584282,12.8452558370591,41.2255965292842,1737,8,145,2025-09-01,ICB,0.02551597502754315,ICB|QSL
QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,C_999,Total,126122,79003,0.626401420846482,13.1616871704745,40.6119251925193,2605,14,80,2025-09-01,ICB,0.020654604272054043,ICB|QT1
QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,C_999,Total,52448,37149,0.708301555826724,10.2446280991736,35.1334042553192,570,12,63,2025-09-01,ICB,0.01086790726052471,ICB|QT6
QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",C_999,Total,181965,117188,0.644013958728327,12.7348208360982,41.086801242236,3943,8,164,2025-09-01,ICB,0.021669002280658368,ICB|QU9
QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,C_999,Total,172386,106027,0.615055746986414,13.6147355422927,40.1384709480122,2206,1,48,2025-09-01,ICB,0.012796862854292112,ICB|QUA
QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,C_999,Total,121187,71482,0.58984874615264,14.1266531027467,43.0828322440087,2809,6,91,2025-09-01,ICB,0.02317905385891226,ICB|QUE
QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",C_999,Total,90724,62386,0.68764604735241,11.498976109215,35.1396511627907,628,0,7,2025-09-01,ICB,0.006922093382126009,ICB|QUY
QVV,NHS DORSET INTEGRATED CARE BOARD,C_999,Total,91336,57618,0.630835596040991,12.9484649122807,41.6142725880551,2024,2,33,2025-09-01,ICB,0.02215993693614785,ICB|QVV
QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,206373,132929,0.64412011261163,12.5570203817535,38.5256934306569,3714,44,495,2025-09-01,ICB,0.0179965402450902,ICB|QWE
QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,246530,167946,0.681239605727498,11.191260373444,36.1796505652621,2542,106,308,2025-09-01,ICB,0.010311118322313715,ICB|QWO
QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,C_999,Total,128079,79546,0.62106980847758,13.5747081712062,41.3721912350598,2619,0,27,2025-09-01,ICB,0.020448317054318037,ICB|QWU
QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,C_999,Total,147856,93562,0.632791364570934,13.0153882575758,40.1221886792453,2772,27,316,2025-09-01,ICB,0.018747970998809652,ICB|QXU
QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,C_999,Total,367415,217526,0.592044418436917,14.1165022801994,44.8737323675181,13153,79,677,2025-09-01,ICB,0.0357987561748976,ICB|QYG
-,NHS ENGLAND,C_999,Total,140518,86076,0.612562091689321,13.5420611306465,41.1992735527809,3782,171,352,2025-10-01,Region,0.02691470131940392,Region|-
Y56,LONDON COMMISSIONING REGION,C_999,Total,1193081,745140,0.624551057304575,13.1214494209221,39.6883825192802,22416,182,1901,2025-10-01,Region,0.01878833038159186,Region|Y56
Y58,SOUTH WEST COMMISSIONING REGION,C_999,Total,636970,416655,0.654120288239635,12.0081728616211,37.9193481925454,10421,196,1115,2025-10-01,Region,0.0163602681444966,Region|Y58
Y59,SOUTH EAST COMMISSIONING REGION,C_999,Total,1089826,672663,0.617220547133212,13.3137388461276,40.6221212853346,26802,190,2424,2025-10-01,Region,0.024592916667431314,Region|Y59
Y60,MIDLANDS COMMISSIONING REGION,C_999,Total,1331591,808367,0.607068536810477,13.754066188513,40.0227779871843,25777,50,877,2025-10-01,Region,0.019358046126776166,Region|Y60
Y61,EAST OF ENGLAND COMMISSIONING REGION,C_999,Total,942078,539424,0.572589530803182,14.9093643142586,45.086330548926,36377,694,4112,2025-10-01,Region,0.03861357552134749,Region|Y61
Y62,NORTH WEST COMMISSIONING REGION,C_999,Total,1039481,614380,0.591044954164626,14.220736724009,42.4102680927907,30204,53,712,2025-10-01,Region,0.029056808157147652,Region|Y62
Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,C_999,Total,930644,624276,0.670800005157719,11.4281041000291,37.5870504797664,14980,178,1009,2025-10-01,Region,0.0160963805708735,Region|Y63
-,NHS ENGLAND,C_999,Total,140518,86076,0.612562091689321,13.5420611306465,41.1992735527809,3782,171,352,2025-10-01,ICB,0.02691470131940392,ICB|-
QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,247078,151619,0.613648321582658,13.2949828403334,41.2393014084507,6597,6,127,2025-10-01,ICB,0.026700070423105255,ICB|QE1
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,114525,75473,0.659008950010915,11.800147275405,37.4093567251462,1966,32,230,2025-10-01,ICB,0.017166557520192097,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,95748,58883,0.614978902953586,13.2526315789474,39.7809156626506,1709,7,85,2025-10-01,ICB,0.01784893679241342,ICB|QGH
QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,C_999,Total,203504,106440,0.52303640223288,16.9726851851852,50.8130962962963,14788,595,3166,2025-10-01,ICB,0.07266687632675525,ICB|QH8
QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",C_999,Total,133853,79210,0.591768581951843,14.4047748976808,40.8259893048128,2944,15,177,2025-10-01,ICB,0.021994277304206854,ICB|QHG
QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,C_999,Total,160377,98678,0.615287728290216,13.3964356929212,39.4976934306569,2497,1,88,2025-10-01,ICB,0.015569564214320009,ICB|QHL
QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,353668,251021,0.709764524921678,10.5144994536438,35.3393314538864,4443,12,244,2025-10-01,ICB,0.012562629358607507,ICB|QHM
QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,C_999,Total,118090,71517,0.605614361927344,13.791025221094,40.430971659919,2739,12,72,2025-10-01,ICB,0.02319417393513422,ICB|QJ2
QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,C_999,Total,137479,80222,0.583521846972992,14.5988785557987,42.9731495227996,4376,17,122,2025-10-01,ICB,0.03183031590279243,ICB|QJG
QJK,NHS DEVON INTEGRATED CARE BOARD,C_999,Total,154343,96746,0.62682466972911,12.6763144590495,40.8487881429817,4266,143,759,2025-10-01,ICB,0.027639737467847585,ICB|QJK
QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,C_999,Total,108645,61219,0.563477380459294,15.3458107059736,41.8972495088409,2804,3,73,2025-10-01,ICB,0.025808826913341618,ICB|QJM
QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",C_999,Total,125650,67825,0.539793076004775,16.3097038437303,42.9896907216495,3561,4,207,2025-10-01,ICB,0.028340628730600875,ICB|QK1
QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,230815,144736,0.627064965448519,12.8349908200734,40.4070194384449,5448,68,843,2025-10-01,ICB,0.023603318675129433,ICB|QKK
QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,C_999,Total,237231,146647,0.618161201529311,13.2993063219297,39.677635359116,5541,50,759,2025-10-01,ICB,0.02335698117025178,ICB|QKS
QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,C_999,Total,195277,120677,0.617978563783753,13.3981090508537,41.5943465909091,5428,46,213,2025-10-01,ICB,0.027796412275895268,ICB|QM7
QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,254009,160921,0.633524796365483,12.6325117906588,39.6379589794897,4849,32,294,2025-10-01,ICB,0.019089874768216875,ICB|QMF
QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,C_999,Total,198491,120134,0.605236509463905,13.889876880985,40.2177385159011,3538,11,137,2025-10-01,ICB,0.017824485744945613,ICB|QMJ
QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,C_999,Total,151251,81466,0.53861462072978,16.345836768343,46.6400328677075,6295,17,344,2025-10-01,ICB,0.04161955954010221,ICB|QMM
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,C_999,Total,137980,88542,0.641701695897956,12.3135219309629,38.759934318555,2491,1,100,2025-10-01,ICB,0.01805334106392231,ICB|QNC
QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,C_999,Total,73788,43017,0.582980972515856,14.4026330224904,41.7619807427785,1787,9,81,2025-10-01,ICB,0.02421803003198352,ICB|QNQ
QNX,NHS SUSSEX INTEGRATED CARE BOARD,C_999,Total,254448,151259,0.594459378733572,14.1698357821953,41.9176260504202,6821,50,505,2025-10-01,ICB,0.02680704898446834,ICB|QNX
QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",C_999,Total,64807,42351,0.653494221303254,12.9866447985005,36.6566153846154,934,3,59,2025-10-01,ICB,0.014412023392534758,ICB|QOC
QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,C_999,Total,424909,244293,0.574930161516937,14.867204595186,42.5722351461805,11654,5,141,2025-10-01,ICB,0.027427049085804255,ICB|QOP
QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,218194,132040,0.605149545817025,13.4714390333211,41.9444323011536,6205,11,220,2025-10-01,ICB,0.028437995545248725,ICB|QOQ
QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",C_999,Total,108987,69323,0.63606668685256,12.9772658837699,38.0281081081081,1328,29,114,2025-10-01,ICB,0.01218493948819584,ICB|QOX
QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,C_999,Total,91820,57039,0.621204530603354,13.5821401657875,39.5971649484536,1423,1,30,2025-10-01,ICB,0.01549771291657591,ICB|QPM
QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,69560,48367,0.695327774583094,9.91860465116279,34.4451612903226,137,1,6,2025-10-01,ICB,0.0019695227142035652,ICB|QR1
QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,C_999,Total,195800,120365,0.61473442288049,13.0961070559611,41.8419913419913,6293,42,697,2025-10-01,ICB,0.032139938712972424,ICB|QRL
QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,302384,186224,0.615852690618551,13.6664321725876,39.5813690248566,5061,7,178,2025-10-01,ICB,0.01673699666649029,ICB|QRV
QSL,NHS SOMERSET INTEGRATED CARE BOARD,C_999,Total,68311,43229,0.632826338364246,12.7944,39.5886206896552,1612,7,144,2025-10-01,ICB,0.02359795640526416,ICB|QSL
QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,C_999,Total,128738,78816,0.612220168093337,13.5277459954233,40.0741101694915,2934,16,104,2025-10-01,ICB,0.02279047367521633,ICB|QT1
QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,C_999,Total,52539,37499,0.713736462437427,9.78614864864865,34.3430769230769,532,12,60,2025-10-01,ICB,0.01012581130208036,ICB|QT6
QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",C_999,Total,182080,117974,0.647923989455184,12.5216298689643,39.6212860310421,3720,7,124,2025-10-01,ICB,0.020430579964850613,ICB|QU9
QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,C_999,Total,173042,105210,0.608002681429942,13.7332601536773,39.0747511312217,2134,1,37,2025-10-01,ICB,0.012332266155037505,ICB|QUA
QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,C_999,Total,120714,71409,0.591555246284607,13.9871456822676,41.619116781158,2546,4,90,2025-10-01,ICB,0.02109117418029392,ICB|QUE
QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",C_999,Total,89834,61892,0.688959636663179,11.1424450054093,34.1632301480484,546,0,8,2025-10-01,ICB,0.006077876973083688,ICB|QUY
QVV,NHS DORSET INTEGRATED CARE BOARD,C_999,Total,93396,59599,0.63813225405799,12.8320476858345,39.8078814814815,2000,4,24,2025-10-01,ICB,0.02141419332733736,ICB|QVV
QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,207382,133125,0.641931315157535,12.5144450076026,38.5202316155182,3520,64,449,2025-10-01,ICB,0.016973507826137272,ICB|QWE
QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,244257,165742,0.678555783457588,11.0494076655052,36.3792158912703,2366,123,315,2025-10-01,ICB,0.009686518707754537,ICB|QWO
QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,C_999,Total,126694,78287,0.617921922111544,13.5838366407823,40.159884057971,2551,1,22,2025-10-01,ICB,0.020135128735378156,ICB|QWU
QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,C_999,Total,146479,93401,0.637640890503075,12.6972190034762,38.7788290398126,2640,32,258,2025-10-01,ICB,0.01802306132619693,ICB|QXU
QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,C_999,Total,367494,218468,0.594480454102652,14.0750239438119,42.9918051118211,11953,42,444,2025-10-01,ICB,0.032525701099881905,ICB|QYG
-,NHS ENGLAND,C_999,Total,139469,84903,0.608758935677462,13.1265888010993,41.0495476419634,3552,113,252,2025-11-01,Region,0.02546802515254286,Region|-
Y56,LONDON COMMISSIONING REGION,C_999,Total,1122733,699123,0.622697471259863,12.7414351269801,39.5522894192002,19085,165,1115,2025-11-01,Region,0.016998698711091595,Region|Y56
Y58,SOUTH WEST COMMISSIONING REGION,C_999,Total,634101,416057,0.65613679839647,11.5330018083183,37.6806199770379,9639,134,736,2025-11-01,Region,0.015201048413423098,Region|Y58
Y59,SOUTH EAST COMMISSIONING REGION,C_999,Total,1080955,667219,0.617249561730137,12.8747675442889,40.3471039075261,23837,127,1515,2025-11-01,Region,0.022051796790800725,Region|Y59
Y60,MIDLANDS COMMISSIONING REGION,C_999,Total,1325344,801899,0.605049707849434,13.5315678646633,39.9304802259887,23921,42,635,2025-11-01,Region,0.018048899002824928,Region|Y60
Y61,EAST OF ENGLAND COMMISSIONING REGION,C_999,Total,922090,531352,0.576247437885673,14.6085148144686,43.7724869145081,33288,711,3786,2025-11-01,Region,0.03610059755555314,Region|Y61
Y62,NORTH WEST COMMISSIONING REGION,C_999,Total,1017481,600209,0.589897010361864,14.0444375259444,41.9928328281651,26661,33,523,2025-11-01,Region,0.026202946295803067,Region|Y62
Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,C_999,Total,916837,612100,0.66762139835107,11.2228167954592,37.5383872410195,14138,160,832,2025-11-01,Region,0.015420407335218801,Region|Y63
-,NHS ENGLAND,C_999,Total,139469,84903,0.608758935677462,13.1265888010993,41.0495476419634,3552,113,252,2025-11-01,ICB,0.02546802515254286,ICB|-
QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,243295,149896,0.616108017016379,12.7766022225605,40.9480288728484,5672,5,91,2025-11-01,ICB,0.02331326167820958,ICB|QE1
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,111579,73299,0.656924690129863,11.5742502883506,37.332972972973,1673,17,155,2025-11-01,ICB,0.014993860851952428,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,94543,57504,0.608231175232434,13.2331780538302,39.7215813953488,1468,2,43,2025-11-01,ICB,0.015527326190199168,ICB|QGH
QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,C_999,Total,198920,102654,0.516056706213553,17.2167729279058,50.4644155844156,14147,630,3120,2025-11-01,ICB,0.07111904283128896,ICB|QH8
QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",C_999,Total,132113,78906,0.597261435286459,13.9696669310071,40.769552238806,2591,10,112,2025-11-01,ICB,0.01961199881919266,ICB|QHG
QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,C_999,Total,160193,99448,0.620801158602436,12.8810207009633,38.736935483871,1990,0,46,2025-11-01,ICB,0.012422515340870076,ICB|QHL
QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,347240,244754,0.704855431401912,10.3756784260516,35.3943412162162,4263,7,145,2025-11-01,ICB,0.012276811427254924,ICB|QHM
QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,C_999,Total,117453,70080,0.596664197593931,13.774366680979,40.9236866359447,2814,7,85,2025-11-01,ICB,0.023958519578043985,ICB|QJ2
QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,C_999,Total,132840,76260,0.574074074074074,14.7675087943716,42.7067281105991,3981,12,77,2025-11-01,ICB,0.029968383017163504,ICB|QJG
QJK,NHS DEVON INTEGRATED CARE BOARD,C_999,Total,153922,97024,0.63034523979678,12.1328502415459,40.3390413943355,3855,108,531,2025-11-01,ICB,0.025045152739699327,ICB|QJK
QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,C_999,Total,107437,60399,0.56218062678593,15.3128233555063,41.6238387715931,2155,2,45,2025-11-01,ICB,0.020058266705138824,ICB|QJM
QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",C_999,Total,125621,68760,0.547360711982869,15.9365267433988,42.4168975609756,3397,4,154,2025-11-01,ICB,0.027041657047786598,ICB|QK1
QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,221030,142338,0.643975930869113,11.9840875912409,39.3465209890742,4091,90,472,2025-11-01,ICB,0.018508799710446545,ICB|QKK
QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,C_999,Total,235648,145927,0.619258385388376,12.8641176470588,38.9754361754559,4306,46,332,2025-11-01,ICB,0.018273017381857687,ICB|QKS
QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,C_999,Total,193593,121152,0.625807751313322,12.8096326392416,41.2345148771022,4642,36,160,2025-11-01,ICB,0.023978139705464557,ICB|QM7
QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,195586,119213,0.609517041097011,12.8678717853149,40.4870622286541,4102,14,125,2025-11-01,ICB,0.02097287126890473,ICB|QMF
QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,C_999,Total,200092,121360,0.606521000339844,13.3813559322034,39.9289072652097,3283,14,69,2025-11-01,ICB,0.016407452571816965,ICB|QMJ
QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,C_999,Total,144044,80767,0.560710616200605,15.1604244694132,44.7619083255379,5633,19,254,2025-11-01,ICB,0.039106106467468274,ICB|QMM
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,C_999,Total,135827,87020,0.640667908442357,12.1552706552707,38.7745787545788,2285,1,63,2025-11-01,ICB,0.01682287026879781,ICB|QNC
QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,C_999,Total,72800,42423,0.582733516483516,14.1909262759924,41.8501400560224,1636,2,41,2025-11-01,ICB,0.02247252747252747,ICB|QNQ
QNX,NHS SUSSEX INTEGRATED CARE BOARD,C_999,Total,253842,150408,0.592526059517338,14.1321913380737,41.8306666666667,6640,28,403,2025-11-01,ICB,0.0261580037976379,ICB|QNX
QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",C_999,Total,66139,43857,0.663103463916902,12.3033413848631,36.0800668896321,786,5,43,2025-11-01,ICB,0.011884062353528176,ICB|QOC
QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,C_999,Total,418560,240281,0.574065844801223,14.7017345786719,42.2770262716601,10636,1,113,2025-11-01,ICB,0.025410932721712538,ICB|QOP
QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,215313,129013,0.599188158634174,13.5449856046065,41.7762422744129,5915,7,220,2025-11-01,ICB,0.027471634318410872,ICB|QOQ
QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",C_999,Total,108927,69591,0.638877413313504,12.512996941896,37.884646660213,1267,11,51,2025-11-01,ICB,0.011631643210590578,ICB|QOX
QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,C_999,Total,91166,56025,0.614538314722594,13.3603258265453,39.6571919770774,1351,1,33,2025-11-01,ICB,0.01481912116359169,ICB|QPM
QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,70374,49341,0.701125415636457,9.98159509202454,34.2016488549618,129,1,6,2025-11-01,ICB,0.0018330633472589308,ICB|QR1
QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,C_999,Total,194700,119590,0.614227015921931,12.6691992986558,41.5728542914172,5674,34,499,2025-11-01,ICB,0.029142270159219313,ICB|QRL
QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,299262,184428,0.616276039056078,13.2377438924414,39.4681093935791,4658,6,179,2025-11-01,ICB,0.015564956459557177,ICB|QRV
QSL,NHS SOMERSET INTEGRATED CARE BOARD,C_999,Total,67266,42598,0.633276841197633,12.414309484193,39.0362372188139,1348,2,85,2025-11-01,ICB,0.02003984182202004,ICB|QSL
QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,C_999,Total,129053,76984,0.596530107785174,13.9952347334981,40.6409896907217,3003,16,66,2025-11-01,ICB,0.023269509426359712,ICB|QT1
QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,C_999,Total,52571,37587,0.714975937303837,9.27636887608069,34.0235694050992,500,10,44,2025-11-01,ICB,0.00951094710011223,ICB|QT6
QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",C_999,Total,180912,117616,0.650128239143893,11.9134615384615,39.4228294260307,3509,7,104,2025-11-01,ICB,0.019396170513840984,ICB|QU9
QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,C_999,Total,174416,106772,0.612168608384552,13.0664423885618,38.8786147186147,2087,2,36,2025-11-01,ICB,0.011965645353637281,ICB|QUA
QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,C_999,Total,120580,71613,0.593904461768121,13.6999121265378,41.5722479185939,2294,4,63,2025-11-01,ICB,0.01902471388289932,ICB|QUE
QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",C_999,Total,90072,62026,0.688626876276756,10.5502572898799,33.7645528455285,525,0,5,2025-11-01,ICB,0.005828670397015721,ICB|QUY
QVV,NHS DORSET INTEGRATED CARE BOARD,C_999,Total,90969,57890,0.636370631753674,12.5415544440169,39.8910684931507,2015,2,14,2025-11-01,ICB,0.022150402884499116,ICB|QVV
QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,206763,131784,0.637367420670042,12.3037343697195,38.6854446854664,2951,41,270,2025-11-01,ICB,0.01427237948762593,ICB|QWE
QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,242705,165034,0.679977750767393,10.7174786214045,36.2144107050952,2287,129,312,2025-11-01,ICB,0.009422962032096579,ICB|QWO
QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,C_999,Total,123496,75050,0.607711990671763,13.252664824319,40.5097674418605,2585,2,21,2025-11-01,ICB,0.020931852043790892,ICB|QWU
QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,C_999,Total,143053,91255,0.637910424807589,12.3566674589969,38.3455721393035,2072,10,136,2025-11-01,ICB,0.014484142240987607,ICB|QXU
QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,C_999,Total,355626,210032,0.590597987773672,14.085396607061,42.364343122102,10353,27,319,2025-11-01,ICB,0.029112044676148537,ICB|QYG
-,NHS ENGLAND,C_999,Total,139344,84472,0.606211964634286,13.7546835443038,41.7296785109983,3431,124,244,2025-12-01,Region,0.02462251693650247,Region|-
Y56,LONDON COMMISSIONING REGION,C_999,Total,1185422,741707,0.625690260514821,13.1450428042573,39.8753736434109,18053,74,452,2025-12-01,Region,0.015229175770316393,Region|Y56
Y58,SOUTH WEST COMMISSIONING REGION,C_999,Total,631279,411330,0.651581947126389,12.0614225811461,38.312,9111,117,480,2025-12-01,Region,0.014432604284318027,Region|Y58
Y59,SOUTH EAST COMMISSIONING REGION,C_999,Total,1079613,660493,0.611786816201732,13.5149668311493,40.9348229885058,21906,120,761,2025-12-01,Region,0.020290604133147712,Region|Y59
Y60,MIDLANDS COMMISSIONING REGION,C_999,Total,1323157,795331,0.601085887766909,14.0646587569995,40.4505663095345,21071,32,376,2025-12-01,Region,0.01592479199369387,Region|Y60
Y61,EAST OF ENGLAND COMMISSIONING REGION,C_999,Total,923126,530821,0.575025511143658,14.7984142139566,44.2068948948949,30905,992,4369,2025-12-01,Region,0.03347863671914777,Region|Y61
Y62,NORTH WEST COMMISSIONING REGION,C_999,Total,1007388,595024,0.590660202424488,14.2328338861565,42.0960256714999,21681,13,151,2025-12-01,Region,0.0215219954972662,Region|Y62
Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,C_999,Total,910295,605029,0.664651568996864,11.8510912892897,38.0029518159456,12553,40,471,2025-12-01,Region,0.01379003509851202,Region|Y63
-,NHS ENGLAND,C_999,Total,139344,84472,0.606211964634286,13.7546835443038,41.7296785109983,3431,124,244,2025-12-01,ICB,0.02462251693650247,ICB|-
QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,243284,150005,0.616583910162608,13.2554614355774,41.1365676567657,4825,3,36,2025-12-01,ICB,0.019832788017296658,ICB|QE1
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,108872,71258,0.654511720185172,12.2047267355982,38.1029116945107,1492,15,61,2025-12-01,ICB,0.01370416636049673,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,94372,57492,0.609206120459458,13.6737911702873,40.2838144329897,1341,1,10,2025-12-01,ICB,0.01420972322298987,ICB|QGH
