Date,Provider Parent Code,Provider Parent Name,Provider Code,Provider Name,Waiting List,Unknown Clock Start,Waits Over 18 Weeks,Waits Over 52 Weeks,Waits Over 65 Weeks,Waits Over 78 Weeks,Waits Over 104 Weeks
2025-10-01,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,NT319,SPIRE HARTSWOOD HOSPITAL,1214,0,374,3,0,0,0
2025-10-01,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,NT490,SOUTHEND PRIVATE HOSPITAL,1287,0,336,0,0,0,0
2025-10-01,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,NVC18,SPRINGFIELD HOSPITAL,5009,0,1365,138,20,2,0
2025-10-01,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,181128,0,90769,14582,3136,584,13
2025-10-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",K9J3O,SPAMEDICA LUTON,196,0,10,0,0,0,0
2025-10-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NPG19,SPAMEDICA BEDFORD,217,0,7,0,0,0,0
2025-10-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NT423,MANOR HOSPITAL,760,0,333,4,1,0,0
2025-10-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NT434,SAXON CLINIC,653,0,254,8,1,0,0
2025-10-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",NVC31,BLAKELANDS HOSPITAL,2364,0,633,7,1,0,0
2025-10-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,87860,0,35066,1116,34,0,0
2025-10-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35161,0,16903,1750,145,15,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,J7V1N,SPAMEDICA SOLIHULL,261,0,19,0,0,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,M2Y6D,PRACTICE PLUS GROUP HOSPITAL BIRMINGHAM,787,0,100,0,0,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NPG11,SPAMEDICA BIRMINGHAM,474,0,13,0,0,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NT320,SPIRE PARKWAY HOSPITAL,1588,0,490,5,0,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NT429,PRIORY HOSPITAL,438,0,57,0,0,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NT445,EDGBASTON HOSPITAL,1,0,0,0,0,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,NVC44,THE WESTBOURNE CENTRE,3502,0,1464,14,0,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,23548,0,9737,145,12,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,13511,0,5153,320,1,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,96067,0,37823,2008,93,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,15463,0,4625,34,0,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,S1Z4X,NEWMEDICA - BIRMINGHAM,800,0,94,2,1,0,0
2025-10-01,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,S4E3I,MIDLAND EYE (EYE-DOCS LTD),411,0,15,0,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,ACG24,NEWMEDICA - TEESSIDE - NORTH ORMESBY,1060,0,19,0,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,E1U4T,SPAMEDICA CARLISLE,357,0,4,0,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,F0R0W,NEWMEDICA - DARLINGTON,44,0,0,0,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,G5X2Q,SPAMEDICA NORTH TYNESIDE,246,0,3,0,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NMG,CORA HEALTH MSK (FORMERLY CONNECT HEALTH LTD),16505,0,1130,1,1,1,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NN4,TYNESIDE SURGICAL SERVICES LTD,1440,0,249,2,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NPG22,SPAMEDICA STOCKTON-ON-TEES,290,0,5,0,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",533,0,252,8,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NT237,"NUFFIELD HEALTH, TEES HOSPITAL",1267,0,366,2,2,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NT333,SPIRE WASHINGTON HOSPITAL,1417,0,308,20,1,1,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NT457,WOODLANDS HOSPITAL,2315,0,499,2,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NVC0R,TEES VALLEY HOSPITAL,4658,0,992,10,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,NVC29,COBALT HOSPITAL,1611,0,385,9,1,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,58700,0,14102,18,2,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,R7W2O,NEWCASTLE NEWMEDICA LTD,828,0,5,0,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,39644,0,17518,1503,73,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,13225,0,4250,41,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,89294,0,23641,1012,56,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,35048,0,6060,2,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,56693,0,21478,1366,138,12,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,22293,0,5839,191,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",158,0,0,0,0,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,42308,0,13263,555,1,0,0
2025-10-01,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,Z9Z1G,SPAMEDICA GATESHEAD,278,0,2,0,0,0,0
2025-10-01,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,ACG26,NEWMEDICA - NORTH DERBYSHIRE - MIDLAND COURT,1013,0,64,0,0,0,0
2025-10-01,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NPG23,SPAMEDICA DERBY,208,0,11,0,0,0,0
2025-10-01,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",1063,0,457,32,3,1,0
2025-10-01,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,NTP13,PRACTICE PLUS GROUP HOSPITAL - BARLBOROUGH,2062,0,549,3,1,1,0
2025-10-01,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,31296,0,13593,1335,27,0,0
2025-10-01,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,95954,0,38852,1683,34,4,0
2025-10-01,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,T4I8V,SPAMEDICA CHESTERFIELD,76,0,2,0,0,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,ACG37,NEWMEDICA - IPSWICH,896,0,16,0,0,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,G4H0I,NEWMEDICA SUFFOLK - BURY ST EDMUNDS - CLARITY HOUSE,635,0,6,0,0,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,J2H6H,SPAMEDICA COLCHESTER,87,0,2,0,0,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NDL01,SUFFOLK GP FEDERATION,49,0,3,0,0,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NQX,PROVIDE ENTERPRISES,103,0,0,0,0,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NT446,ST EDMUNDS HOSPITAL,623,0,251,2,0,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,NVC13,OAKS HOSPITAL,809,0,277,10,0,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,97652,0,42981,3253,5,0,0
2025-10-01,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,33197,0,12663,921,72,4,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,ACG36,NEWMEDICA - EXETER - GLEN HOUSE,343,0,8,0,0,0,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,D3O0Z,PLYMOUTH NEWMEDICA LTD,383,0,24,1,1,0,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,M5E1S,SPAMEDICA EXETER,277,0,16,1,0,0,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,NR5,LIVEWELL SOUTHWEST,60,0,1,0,0,0,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",434,0,312,107,71,60,1
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",997,0,354,14,2,0,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,1900,0,443,7,4,0,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,NVC08,MOUNT STUART HOSPITAL,2019,0,719,34,2,0,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,NVC0Y,EXETER MEDICAL,191,0,50,1,0,0,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,31783,0,9755,623,100,14,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,73772,0,29388,2122,381,33,0
2025-10-01,QJK,NHS DEVON INTEGRATED CARE BOARD,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,49238,0,19416,1699,263,55,3
2025-10-01,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,N6Z0R,NEWMEDICA - LINCOLN,55,0,7,0,0,0,0
2025-10-01,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,NT450,LINCOLN PRIVATE HOSPITAL,1272,0,361,2,0,0,0
2025-10-01,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,NVC27,BOSTON WEST HOSPITAL,2145,0,587,8,2,0,0
2025-10-01,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,34,0,1,0,0,0,0
2025-10-01,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,68810,0,31888,2159,43,0,0
2025-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",A4Q9X,NEWMEDICA LEICESTER,583,0,2,0,0,0,0
2025-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",DPK,THE STONEYGATE EYE HOSPITAL,469,0,16,0,0,0,0
2025-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",L9D3Z,SPAMEDICA LEICESTER,136,0,6,0,0,0,0
2025-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",388,0,63,12,7,2,0
2025-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",NT322,SPIRE LEICESTER HOSPITAL,1071,0,178,7,4,2,0
2025-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,109411,0,52892,3445,211,1,0
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,NCN,DMC HEALTHCARE,2342,0,40,1,1,1,0
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,NT406,BLACKHEATH HOSPITAL,1609,0,422,43,27,1,0
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,NT409,CHELSFIELD PARK HOSPITAL,802,0,151,7,1,1,0
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,NT437,SLOANE HOSPITAL,821,0,159,21,6,0,0
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,Q2Y5H,OVIVA UK LTD,15553,0,3573,6,1,1,0
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,110637,0,37690,1711,163,20,12
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJ2,LEWISHAM AND GREENWICH NHS TRUST,55973,0,21347,1371,118,15,0
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,84595,0,31286,1769,394,54,4
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RPG,OXLEAS NHS FOUNDATION TRUST,1238,0,466,72,0,0,0
2025-10-01,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,Y8L9S,SPAMEDICA BROMLEY,310,0,20,0,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,ADP02,KIMS HOSPITAL (NEWNHAM COURT),1379,0,154,1,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,M0N7E,SPAMEDICA SITTINGBOURNE,106,0,3,0,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,NN8,SPENCER PRIVATE HOSPITALS LTD,3405,0,1340,47,17,1,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",83,0,26,1,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,NT312,SPIRE ALEXANDRA HOSPITAL,1095,0,230,1,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,NT408,CHAUCER HOSPITAL,821,0,128,0,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,NTP16,PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM,1019,0,90,0,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,NWF01,BENENDEN HOSPITAL,1577,0,400,8,3,1,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,NYR,CORA HEALTH DIAGNOSTICS (FORMERLY HEALTHSHARE DIAGNOSTICS),2529,0,923,17,1,1,1
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RN7,DARTFORD AND GRAVESHAM NHS TRUST,31448,0,11948,1002,13,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RPA,MEDWAY NHS FOUNDATION TRUST,38102,0,17307,1953,496,10,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,78449,0,36144,2327,112,8,3
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,49860,0,14921,0,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,3953,0,2,0,0,0,0
2025-10-01,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,U0K8N,CES MEDICAL,46,0,0,0,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,AVQ03,ONE HATFIELD HOSPITAL,990,0,628,443,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,AWR,ONE STOP DOCTORS LIMITED,159,0,0,0,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,F7F6D,NEWMEDICA - HERTFORSHIRE - WELWYN GARDEN CITY,649,0,84,0,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,H4I8B,NUFFIELD HEALTH THE HOLLY HOSPITAL,2835,0,462,18,8,6,1
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,NT315,SPIRE BUSHEY HOSPITAL,1051,0,22,0,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,NT316,SPIRE HARPENDEN HOSPITAL,506,0,25,0,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,NVC15,PINEHILL HOSPITAL,1465,0,321,3,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,NVC19,RIVERS HOSPITAL,4256,0,1285,40,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,Q1W6P,SPAMEDICA WATFORD,176,0,14,0,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,42194,0,18764,1947,63,17,4
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,46501,0,17191,1047,0,0,0
2025-10-01,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,52340,0,18298,743,9,0,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,B4N1U,SPAMEDICA ROMFORD,296,0,34,0,0,0,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,NT314,SPIRE LONDON EAST,2537,0,986,19,1,0,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,NT422,LONDON INDEPENDENT HOSPITAL,3538,0,586,45,4,1,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,5810,0,1712,2,1,1,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,R1H,BARTS HEALTH NHS TRUST,132923,0,57928,3589,149,4,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",58689,0,17191,566,87,13,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,30726,0,10009,306,2,0,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,V3J9W,PASTEL HEALTH,16,0,0,0,0,0,0
2025-10-01,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,V8N5R,SPAMEDICA DALSTON,230,0,15,0,0,0,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,AY1,MEDEFER,319,0,53,0,0,0,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,DX1,THE NEW FOSCOTE HOSPITAL LTD,327,0,13,0,0,0,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,G3Q3Z,NUFFIELD HEALTH HIGHGATE HOSPITAL,788,0,161,5,3,1,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,NT416,HENDON HOSPITAL,1198,0,284,2,0,0,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,NT421,KINGS OAK HOSPITAL,1027,0,218,2,1,1,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,NT451,CAVELL HOSPITAL,1316,0,289,3,1,0,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,137180,0,56226,2635,119,10,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RKE,WHITTINGTON HEALTH NHS TRUST,26700,0,10562,515,21,3,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,7746,0,2387,229,69,24,1
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34954,0,6308,16,2,1,0
2025-10-01,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,72086,0,30166,1451,31,1,0
2025-10-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,B5M7B,NEWMEDICA - NORWICH,1577,0,63,0,0,0,0
2025-10-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,DFQ,NORWICH & NORFOLK SURGICAL LTD (N2S),1026,0,110,0,0,0,0
2025-10-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,M3R0W,SPAMEDICA NORWICH,177,0,10,0,0,0,0
2025-10-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,NT318,SPIRE NORWICH HOSPITAL,452,0,35,0,0,0,0
2025-10-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",27123,0,12114,421,2,0,0
2025-10-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34399,0,16708,1768,208,13,2
2025-10-01,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,82713,0,40376,4121,121,1,0
2025-10-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,95,0,3,0,0,0,0
2025-10-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NT230,"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",1136,0,290,1,0,0,0
2025-10-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NT321,SPIRE LITTLE ASTON HOSPITAL,1286,0,234,3,1,0,0
2025-10-01,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,NVC0I,BEACON PARK HOSPITAL,1029,0,219,0,0,0,0
